G44	G30	0.32954963518717
G30	G44	0.32954963518717
G48	G26	0.32363031929988
G26	G48	0.32363031929988
G39	G19	0.319977358154609
G19	G39	0.319977358154609
G13	G17	0.318227286356575
G17	G13	0.318227286356575
G41	G38	0.316735862067122
G38	G41	0.316735862067122
G4	G44	0.316537080247793
G44	G4	0.316537080247793
G22	G7	0.316231938515163
G7	G22	0.316231938515163
G12	G35	0.315796599600251
G35	G12	0.315796599600251
G2	G9	0.314960625473827
G9	G2	0.314960625473827
G37	G9	0.314240192290999
G9	G37	0.314240192290999
G25	G36	0.313569946815164
G36	G25	0.313569946815164
G5	G26	0.313459973456619
G26	G5	0.313459973456619
G29	G49	0.312683712002792
G49	G29	0.312683712002792
G30	G21	0.308237717699197
G21	G30	0.308237717699197
G41	G1	0.306767446591249
G1	G41	0.306767446591249
G22	G44	0.30518772047155
G44	G22	0.30518772047155
G17	G33	0.30470453340706
G33	G17	0.30470453340706
G34	G7	0.303768611502022
G7	G34	0.303768611502022
G38	G16	0.303447197163177
G16	G38	0.303447197163177
G11	G40	0.303410035948203
G40	G11	0.303410035948203
G2	G46	0.302449076624576
G46	G2	0.302449076624576
G2	G41	0.297392395870128
G41	G2	0.297392395870128
G46	G18	0.290397102398615
G18	G46	0.290397102398615
G16	G30	0.289303385350228
G30	G16	0.289303385350228
G28	G45	0.28484989733907
G45	G28	0.28484989733907
G5	G12	0.28065195135531
G12	G5	0.28065195135531
G6	G3	0.277682918152511
G3	G6	0.277682918152511
G3	G39	0.271746709780553
G39	G3	0.271746709780553
G34	G14	0.269846509421961
G14	G34	0.269846509421961
G44	G36	0.26765554984098
G36	G44	0.26765554984098
G9	G35	0.26761139788016
G35	G9	0.26761139788016
G44	G16	0.266491853720001
G16	G44	0.266491853720001
G35	G22	0.26590052366299
G22	G35	0.26590052366299
G41	G48	0.263829214363909
G48	G41	0.263829214363909
G5	G37	0.263583412864175
G37	G5	0.263583412864175
G46	G14	0.26331107946571
G14	G46	0.26331107946571
G36	G37	0.261704495448719
G37	G36	0.261704495448719
G3	G40	0.261088372569063
G40	G3	0.261088372569063
G34	G44	0.260698604850474
G44	G34	0.260698604850474
G12	G45	0.259247808065286
G45	G12	0.259247808065286
G2	G35	0.258356161054017
G35	G2	0.258356161054017
G27	G12	0.256041341907069
G12	G27	0.256041341907069
G9	G3	0.25366922199903
G3	G9	0.25366922199903
G13	G49	0.25126198107155
G49	G13	0.25126198107155
G33	G6	0.248369475865974
G6	G33	0.248369475865974
G37	G47	0.245763797902095
G47	G37	0.245763797902095
G32	G48	0.244445848990228
G48	G32	0.244445848990228
G4	G48	0.243531427927499
G48	G4	0.243531427927499
G46	G5	0.243380599501605
G5	G46	0.243380599501605
G45	G13	0.243115334705515
G13	G45	0.243115334705515
G21	G2	0.242600760801321
G2	G21	0.242600760801321
G11	G27	0.240953649092284
G27	G11	0.240953649092284
G27	G28	0.236842732577297
G28	G27	0.236842732577297
G46	G33	0.235101315643925
G33	G46	0.235101315643925
G20	G48	0.233509105851114
G48	G20	0.233509105851114
G25	G27	0.231239625132138
G27	G25	0.231239625132138
G33	G35	0.228448408643526
G35	G33	0.228448408643526
G7	G48	0.224716934030403
G48	G7	0.224716934030403
G11	G23	0.222325938298723
G23	G11	0.222325938298723
G50	G15	0.216714491401986
G15	G50	0.216714491401986
G23	G16	0.216383682367109
G16	G23	0.216383682367109
G39	G25	0.214562088300267
G25	G39	0.214562088300267
G8	G32	0.213288155828371
G32	G8	0.213288155828371
G12	G40	0.203742241875579
G40	G12	0.203742241875579
G35	G11	0.203260484414429
G11	G35	0.203260484414429
G10	G25	0.202376719025755
G25	G10	0.202376719025755
G21	G3	0.200707453586138
G3	G21	0.200707453586138
G27	G10	0.195219185445921
G10	G27	0.195219185445921
G22	G10	0.194736128564068
G10	G22	0.194736128564068
G41	G47	0.192681948500463
G47	G41	0.192681948500463
G7	G37	0.191379034718544
G37	G7	0.191379034718544
G28	G49	0.189353639144893
G49	G28	0.189353639144893
G10	G43	0.188273255820902
G43	G10	0.188273255820902
G16	G43	0.186258053744902
G43	G16	0.186258053744902
G35	G43	0.183575235290695
G43	G35	0.183575235290695
G22	G50	0.181728954237948
G50	G22	0.181728954237948
G28	G3	0.173846950204193
G3	G28	0.173846950204193
G11	G28	0.169062893434658
G28	G11	0.169062893434658
G29	G42	0.165283627792839
G42	G29	0.165283627792839
G20	G15	0.164787667425158
G15	G20	0.164787667425158
G40	G39	0.16468014987237
G39	G40	0.16468014987237
G50	G14	0.164383854926767
G14	G50	0.164383854926767
G15	G17	0.163290665688867
G17	G15	0.163290665688867
G35	G7	0.161752794557464
G7	G35	0.161752794557464
G22	G6	0.159426559767012
G6	G22	0.159426559767012
G2	G27	0.159010917832891
G27	G2	0.159010917832891
G17	G32	0.152847040996948
G32	G17	0.152847040996948
G31	G11	0.142936100410334
G11	G31	0.142936100410334
G23	G45	0.140987392615225
G45	G23	0.140987392615225
G26	G33	0.140548278995847
G33	G26	0.140548278995847
G47	G28	0.13886243305934
G28	G47	0.13886243305934
G24	G44	0.137939269267232
G44	G24	0.137939269267232
G21	G13	0.136618325787044
G13	G21	0.136618325787044
G1	G28	0.134330189195126
G28	G1	0.134330189195126
G44	G31	0.132705414640426
G31	G44	0.132705414640426
G30	G45	0.131411082401519
G45	G30	0.131411082401519
G8	G16	0.129500651649103
G16	G8	0.129500651649103
G7	G38	0.122157281832038
G38	G7	0.122157281832038
G12	G15	0.117892611496352
G15	G12	0.117892611496352
G48	G16	0.116159793051881
G16	G48	0.116159793051881
G5	G6	0.115768789797927
G6	G5	0.115768789797927
G10	G38	0.1149582046562
G38	G10	0.1149582046562
G1	G9	0.113746629578252
G9	G1	0.113746629578252
G50	G24	0.112272707116229
G24	G50	0.112272707116229
G18	G48	0.110450000498657
G48	G18	0.110450000498657
G37	G38	0.109568188062979
G38	G37	0.109568188062979
G13	G8	0.108279409179104
G8	G13	0.108279409179104
G38	G31	0.107815213857752
G31	G38	0.107815213857752
G10	G44	0.103354900899441
G44	G10	0.103354900899441
G12	G39	0.102223986210901
G39	G12	0.102223986210901
G40	G8	0.0973900534916182
G8	G40	0.0973900534916182
G28	G17	0.09414582028337
G17	G28	0.09414582028337
G21	G33	0.0925741285479614
G33	G21	0.0925741285479614
G30	G29	0.091081114903953
G29	G30	0.091081114903953
G27	G40	0.0904077636827622
G40	G27	0.0904077636827622
G12	G38	0.090333586199472
G38	G12	0.090333586199472
G50	G39	0.090258446212496
G39	G50	0.090258446212496
G47	G1	0.0889369003897786
G1	G47	0.0889369003897786
G4	G11	0.0875792463151868
G11	G4	0.0875792463151868
G39	G21	0.0846833754816781
G21	G39	0.0846833754816781
G21	G45	0.0808433276902413
G45	G21	0.0808433276902413
G2	G47	0.0803055832209802
G47	G2	0.0803055832209802
G12	G7	0.0774730933658423
G7	G12	0.0774730933658423
G13	G38	0.0760780042962172
G38	G13	0.0760780042962172
G37	G1	0.0756587123131803
G1	G37	0.0756587123131803
G29	G13	0.0745203566482889
G13	G29	0.0745203566482889
G30	G28	0.074408239331866
G28	G30	0.074408239331866
G24	G32	0.0699903812975951
G32	G24	0.0699903812975951
G15	G27	0.0691712923834534
G27	G15	0.0691712923834534
G46	G8	0.0651184092377636
G8	G46	0.0651184092377636
G48	G2	0.0642758162572818
G2	G48	0.0642758162572818
G46	G41	0.063223674899206
G41	G46	0.063223674899206
G28	G29	0.0628140357784565
G29	G28	0.0628140357784565
G39	G1	0.0625844821962157
G1	G39	0.0625844821962157
G47	G13	0.062064990879354
G13	G47	0.062064990879354
G47	G26	0.0607688403628463
G26	G47	0.0607688403628463
G30	G14	0.060374712908665
G14	G30	0.060374712908665
G32	G23	0.0596902607952575
G23	G32	0.0596902607952575
G40	G14	0.0585326084437091
G14	G40	0.0585326084437091
G4	G6	0.0573880304183715
G6	G4	0.0573880304183715
G9	G6	0.053586648691161
G6	G9	0.053586648691161
G1	G15	0.0529700305479773
G15	G1	0.0529700305479773
G9	G22	0.0518263853078939
G22	G9	0.0518263853078939
G18	G32	0.0501920335694061
G32	G18	0.0501920335694061
G13	G41	0.0497601467512265
G41	G13	0.0497601467512265
G14	G15	0.0495541399324246
G15	G14	0.0495541399324246
G48	G33	0.0483206713871034
G33	G48	0.0483206713871034
G49	G22	0.0475012338244973
G22	G49	0.0475012338244973
G38	G2	0.0466286350237659
G2	G38	0.0466286350237659
G27	G36	0.0458690545183806
G36	G27	0.0458690545183806
G40	G45	0.0454518432523767
G45	G40	0.0454518432523767
G9	G34	0.0448379829963992
G34	G9	0.0448379829963992
G22	G36	0.0442208089860786
G36	G22	0.0442208089860786
G5	G47	0.0373326257776296
G47	G5	0.0373326257776296
G20	G14	0.0365820322517525
G14	G20	0.0365820322517525
G48	G5	0.0362584525875081
G5	G48	0.0362584525875081
G17	G9	0.0354051863270676
G9	G17	0.0354051863270676
G5	G23	0.0326588078114723
G23	G5	0.0326588078114723
G28	G12	0.0325496837743377
G12	G28	0.0325496837743377
G10	G8	0.0312265612159426
G8	G10	0.0312265612159426
G14	G7	0.024426320827234
G7	G14	0.024426320827234
G28	G15	0.0200894475334335
G15	G28	0.0200894475334335
G49	G11	0.018762729721992
G11	G49	0.018762729721992
G14	G32	0.0173956920815891
G32	G14	0.0173956920815891
G26	G14	0.0170876858448084
G14	G26	0.0170876858448084
G39	G44	0.0146533652510319
G44	G39	0.0146533652510319
G7	G47	0.0125861878156261
G47	G7	0.0125861878156261
G41	G28	0.0119204281479861
G28	G41	0.0119204281479861
G20	G45	0.00699581487110228
G45	G20	0.00699581487110228
G37	G14	0.00527100754482708
G14	G37	0.00527100754482708
G43	G1	0.00478585612430945
G1	G43	0.00478585612430945
G29	G6	0.00120749024749197
G6	G29	0.00120749024749197
G29	G25	0.00116499218025893
G25	G29	0.00116499218025893
G35	G48	0.00023158805626499
G48	G35	0.00023158805626499
G20	G29	0
G48	G11	0
G9	G4	0
G35	G40	0
G41	G30	0
G13	G44	0
G9	G19	0
G49	G5	0
G50	G43	0
G8	G14	0
G39	G28	0
G3	G19	0
G30	G38	0
G46	G13	0
G20	G13	0
G12	G33	0
G12	G46	0
G2	G42	0
G39	G22	0
G4	G45	0
G39	G26	0
G15	G6	0
G17	G39	0
G1	G45	0
G39	G16	0
G47	G23	0
G10	G11	0
G16	G9	0
G29	G41	0
G19	G38	0
G47	G17	0
G11	G13	0
G36	G7	0
G21	G12	0
G40	G33	0
G2	G7	0
G23	G12	0
G31	G39	0
G32	G29	0
G13	G43	0
G33	G14	0
G38	G9	0
G41	G49	0
G44	G19	0
G44	G48	0
G38	G35	0
G41	G5	0
G50	G20	0
G29	G18	0
G44	G5	0
G10	G23	0
G11	G45	0
G41	G16	0
G48	G39	0
G50	G7	0
G38	G19	0
G18	G9	0
G45	G18	0
G48	G43	0
G5	G39	0
G18	G13	0
G47	G10	0
G4	G43	0
G4	G15	0
G26	G16	0
G43	G13	0
G31	G10	0
G24	G27	0
G13	G2	0
G44	G47	0
G33	G3	0
G40	G6	0
G42	G32	0
G42	G39	0
G7	G16	0
G18	G50	0
G6	G11	0
G8	G4	0
G37	G21	0
G11	G14	0
G29	G32	0
G20	G44	0
G31	G36	0
G2	G18	0
G7	G15	0
G35	G42	0
G7	G46	0
G39	G6	0
G10	G34	0
G7	G29	0
G25	G3	0
G48	G23	0
G3	G14	0
G15	G9	0
G33	G4	0
G23	G1	0
G6	G38	0
G14	G8	0
G9	G36	0
G7	G24	0
G17	G44	0
G7	G39	0
G31	G32	0
G50	G19	0
G18	G20	0
G27	G39	0
G18	G44	0
G5	G3	0
G6	G19	0
G32	G31	0
G17	G41	0
G27	G49	0
G16	G5	0
G16	G33	0
G46	G15	0
G17	G30	0
G10	G29	0
G13	G28	0
G3	G44	0
G20	G47	0
G50	G18	0
G9	G32	0
G39	G35	0
G16	G6	0
G16	G26	0
G33	G1	0
G33	G16	0
G13	G10	0
G20	G35	0
G19	G44	0
G39	G23	0
G32	G42	0
G10	G33	0
G17	G40	0
G2	G29	0
G6	G23	0
G30	G41	0
G41	G40	0
G45	G15	0
G8	G50	0
G11	G22	0
G13	G3	0
G10	G49	0
G15	G35	0
G39	G18	0
G4	G42	0
G50	G38	0
G29	G12	0
G35	G20	0
G47	G8	0
G50	G28	0
G21	G27	0
G28	G39	0
G35	G29	0
G13	G14	0
G50	G36	0
G3	G45	0
G19	G29	0
G33	G12	0
G44	G12	0
G16	G47	0
G11	G46	0
G15	G44	0
G33	G19	0
G4	G36	0
G36	G14	0
G42	G16	0
G18	G39	0
G24	G14	0
G11	G19	0
G31	G28	0
G22	G41	0
G14	G13	0
G24	G11	0
G48	G21	0
G7	G32	0
G40	G23	0
G47	G42	0
G15	G3	0
G46	G28	0
G5	G35	0
G19	G43	0
G2	G33	0
G29	G45	0
G44	G23	0
G50	G6	0
G20	G21	0
G40	G41	0
G40	G32	0
G49	G20	0
G30	G17	0
G21	G19	0
G49	G39	0
G50	G42	0
G48	G29	0
G8	G39	0
G6	G46	0
G9	G28	0
G14	G5	0
G45	G16	0
G50	G10	0
G7	G4	0
G42	G47	0
G14	G3	0
G12	G44	0
G45	G50	0
G44	G9	0
G50	G1	0
G48	G38	0
G48	G15	0
G23	G35	0
G24	G21	0
G31	G12	0
G39	G10	0
G26	G45	0
G30	G9	0
G45	G10	0
G8	G27	0
G18	G4	0
G20	G18	0
G36	G2	0
G29	G5	0
G7	G26	0
G39	G41	0
G15	G31	0
G45	G1	0
G16	G3	0
G35	G50	0
G39	G29	0
G6	G45	0
G13	G36	0
G3	G46	0
G47	G32	0
G1	G12	0
G41	G32	0
G42	G11	0
G36	G39	0
G15	G41	0
G14	G45	0
G19	G21	0
G20	G42	0
G29	G17	0
G32	G26	0
G44	G33	0
G14	G38	0
G1	G4	0
G21	G20	0
G6	G12	0
G40	G31	0
G18	G33	0
G36	G9	0
G14	G44	0
G39	G31	0
G17	G49	0
G40	G38	0
G24	G40	0
G50	G8	0
G14	G39	0
G10	G31	0
G11	G29	0
G41	G22	0
G5	G11	0
G42	G27	0
G33	G30	0
G32	G35	0
G41	G26	0
G43	G27	0
G31	G15	0
G1	G3	0
G20	G17	0
G28	G10	0
G15	G30	0
G3	G22	0
G38	G39	0
G18	G7	0
G18	G17	0
G39	G32	0
G42	G38	0
G44	G27	0
G47	G4	0
G49	G16	0
G36	G24	0
G5	G18	0
G33	G24	0
G40	G50	0
G3	G25	0
G28	G16	0
G9	G44	0
G47	G19	0
G19	G10	0
G7	G33	0
G20	G19	0
G29	G1	0
G29	G9	0
G44	G46	0
G14	G36	0
G19	G41	0
G19	G35	0
G38	G4	0
G29	G11	0
G42	G13	0
G45	G5	0
G41	G7	0
G46	G4	0
G10	G46	0
G19	G47	0
G27	G26	0
G6	G26	0
G28	G4	0
G1	G24	0
G45	G24	0
G36	G46	0
G13	G40	0
G44	G17	0
G18	G6	0
G36	G13	0
G13	G18	0
G1	G10	0
G39	G14	0
G16	G29	0
G46	G6	0
G19	G23	0
G27	G3	0
G14	G28	0
G21	G47	0
G26	G4	0
G17	G47	0
G16	G39	0
G20	G46	0
G10	G18	0
G42	G48	0
G26	G10	0
G15	G43	0
G36	G16	0
G23	G31	0
G16	G36	0
G7	G44	0
G1	G35	0
G50	G29	0
G18	G40	0
G48	G44	0
G38	G45	0
G20	G3	0
G42	G15	0
G9	G48	0
G19	G9	0
G18	G1	0
G33	G27	0
G18	G16	0
G47	G40	0
G18	G10	0
G19	G36	0
G18	G45	0
G14	G9	0
G16	G50	0
G10	G50	0
G24	G9	0
G17	G29	0
G4	G33	0
G19	G13	0
G21	G50	0
G41	G19	0
G30	G23	0
G46	G42	0
G15	G11	0
G1	G31	0
G42	G45	0
G16	G24	0
G36	G10	0
G17	G12	0
G24	G36	0
G30	G42	0
G10	G39	0
G49	G4	0
G9	G15	0
G38	G48	0
G20	G10	0
G38	G6	0
G38	G17	0
G12	G31	0
G46	G27	0
G19	G42	0
G24	G29	0
G4	G20	0
G47	G18	0
G17	G5	0
G7	G18	0
G35	G15	0
G48	G17	0
G35	G41	0
G16	G45	0
G1	G18	0
G39	G36	0
G39	G48	0
G4	G7	0
G46	G29	0
G6	G39	0
G24	G45	0
G6	G30	0
G42	G4	0
G7	G36	0
G27	G23	0
G36	G6	0
G1	G27	0
G45	G38	0
G36	G45	0
G16	G7	0
G1	G7	0
G50	G11	0
G8	G35	0
G39	G38	0
G33	G9	0
G1	G40	0
G40	G21	0
G18	G2	0
G15	G48	0
G20	G27	0
G34	G10	0
G37	G17	0
G40	G18	0
G46	G12	0
G36	G1	0
G27	G31	0
G20	G50	0
G46	G10	0
G41	G35	0
G29	G39	0
G7	G10	0
G3	G29	0
G40	G35	0
G29	G20	0
G11	G3	0
G49	G41	0
G6	G20	0
G1	G14	0
G44	G49	0
G18	G11	0
G32	G28	0
G28	G36	0
G5	G16	0
G7	G21	0
G21	G6	0
G9	G18	0
G50	G21	0
G5	G14	0
G36	G19	0
G43	G48	0
G14	G43	0
G11	G20	0
G33	G42	0
G43	G15	0
G31	G2	0
G44	G14	0
G42	G35	0
G27	G1	0
G13	G46	0
G31	G49	0
G4	G49	0
G36	G12	0
G41	G29	0
G4	G18	0
G27	G20	0
G27	G6	0
G21	G32	0
G32	G27	0
G12	G1	0
G13	G20	0
G45	G8	0
G35	G32	0
G26	G32	0
G24	G30	0
G44	G15	0
G47	G45	0
G1	G36	0
G20	G24	0
G7	G30	0
G31	G18	0
G36	G30	0
G36	G42	0
G22	G39	0
G6	G7	0
G7	G6	0
G8	G45	0
G5	G36	0
G10	G19	0
G49	G27	0
G6	G50	0
G23	G30	0
G11	G18	0
G42	G31	0
G33	G10	0
G28	G7	0
G38	G47	0
G20	G11	0
G39	G20	0
G24	G22	0
G35	G23	0
G43	G7	0
G29	G2	0
G5	G41	0
G44	G8	0
G26	G27	0
G9	G43	0
G47	G21	0
G7	G42	0
G10	G47	0
G39	G27	0
G46	G36	0
G40	G9	0
G46	G47	0
G40	G20	0
G6	G13	0
G26	G7	0
G6	G16	0
G32	G39	0
G21	G4	0
G33	G47	0
G45	G9	0
G17	G6	0
G36	G28	0
G14	G25	0
G31	G50	0
G35	G6	0
G39	G11	0
G5	G15	0
G32	G33	0
G18	G29	0
G27	G29	0
G12	G21	0
G42	G23	0
G29	G47	0
G31	G20	0
G35	G24	0
G2	G24	0
G46	G9	0
G20	G39	0
G3	G43	0
G32	G11	0
G45	G29	0
G4	G38	0
G13	G19	0
G27	G8	0
G46	G19	0
G47	G36	0
G13	G15	0
G50	G35	0
G8	G42	0
G14	G21	0
G30	G15	0
G45	G32	0
G27	G47	0
G30	G50	0
G50	G41	0
G11	G33	0
G26	G1	0
G36	G48	0
G6	G10	0
G2	G45	0
G10	G45	0
G41	G17	0
G45	G47	0
G19	G15	0
G11	G15	0
G11	G50	0
G15	G4	0
G18	G5	0
G23	G13	0
G30	G7	0
G36	G4	0
G11	G7	0
G39	G9	0
G7	G20	0
G29	G15	0
G47	G24	0
G9	G8	0
G4	G35	0
G5	G4	0
G1	G13	0
G6	G31	0
G41	G39	0
G35	G10	0
G5	G28	0
G13	G22	0
G33	G40	0
G26	G9	0
G27	G30	0
G46	G1	0
G29	G50	0
G36	G18	0
G36	G47	0
G3	G18	0
G48	G42	0
G39	G37	0
G10	G35	0
G5	G40	0
G20	G7	0
G32	G21	0
G18	G31	0
G24	G38	0
G10	G32	0
G47	G20	0
G7	G11	0
G8	G9	0
G7	G50	0
G2	G44	0
G7	G17	0
G9	G31	0
G15	G45	0
G24	G31	0
G40	G5	0
G1	G29	0
G18	G47	0
G20	G6	0
G41	G27	0
G21	G16	0
G43	G14	0
G1	G17	0
G44	G13	0
G44	G18	0
G28	G9	0
G47	G16	0
G50	G45	0
G7	G3	0
G28	G46	0
G42	G14	0
G11	G10	0
G38	G14	0
G43	G32	0
G5	G33	0
G7	G41	0
G43	G24	0
G1	G22	0
G17	G42	0
G29	G7	0
G28	G5	0
G10	G1	0
G23	G48	0
G20	G40	0
G30	G1	0
G29	G4	0
G38	G5	0
G5	G29	0
G18	G36	0
G4	G23	0
G10	G13	0
G6	G15	0
G32	G15	0
G14	G29	0
G46	G50	0
G14	G24	0
G15	G46	0
G10	G5	0
G40	G46	0
G44	G50	0
G9	G38	0
G31	G3	0
G50	G46	0
G23	G29	0
G41	G10	0
G14	G33	0
G31	G9	0
G29	G14	0
G37	G39	0
G32	G47	0
G42	G24	0
G24	G19	0
G38	G50	0
G10	G40	0
G20	G1	0
G50	G16	0
G33	G20	0
G10	G41	0
G1	G50	0
G32	G45	0
G36	G35	0
G20	G38	0
G40	G4	0
G31	G6	0
G26	G44	0
G50	G44	0
G31	G45	0
G7	G43	0
G11	G24	0
G4	G9	0
G33	G32	0
G9	G29	0
G15	G19	0
G8	G30	0
G43	G19	0
G45	G11	0
G7	G1	0
G50	G30	0
G6	G14	0
G2	G31	0
G27	G46	0
G23	G10	0
G27	G41	0
G4	G13	0
G6	G17	0
G1	G23	0
G46	G3	0
G40	G36	0
G29	G19	0
G35	G38	0
G40	G24	0
G5	G45	0
G7	G45	0
G4	G29	0
G25	G14	0
G9	G30	0
G29	G27	0
G10	G24	0
G23	G50	0
G45	G33	0
G6	G32	0
G45	G7	0
G29	G3	0
G11	G39	0
G12	G17	0
G9	G26	0
G35	G1	0
G41	G18	0
G15	G16	0
G19	G11	0
G40	G17	0
G3	G7	0
G41	G15	0
G15	G40	0
G19	G6	0
G28	G14	0
G38	G30	0
G39	G47	0
G4	G47	0
G4	G30	0
G16	G49	0
G32	G7	0
G21	G10	0
G39	G49	0
G15	G5	0
G31	G29	0
G23	G47	0
G27	G45	0
G24	G35	0
G14	G49	0
G2	G13	0
G27	G17	0
G10	G20	0
G45	G14	0
G26	G42	0
G9	G33	0
G22	G1	0
G18	G41	0
G26	G13	0
G5	G49	0
G44	G20	0
G23	G9	0
G4	G40	0
G13	G1	0
G44	G26	0
G41	G33	0
G42	G36	0
G36	G31	0
G6	G35	0
G7	G19	0
G35	G5	0
G15	G39	0
G18	G24	0
G12	G29	0
G20	G31	0
G28	G38	0
G32	G3	0
G26	G41	0
G9	G47	0
G42	G26	0
G15	G10	0
G31	G1	0
G17	G27	0
G8	G44	0
G32	G10	0
G47	G15	0
G15	G13	0
G4	G26	0
G27	G16	0
G23	G27	0
G24	G20	0
G8	G48	0
G10	G3	0
G11	G6	0
G3	G1	0
G13	G33	0
G17	G19	0
G33	G31	0
G37	G23	0
G43	G23	0
G3	G33	0
G47	G38	0
G24	G48	0
G13	G6	0
G24	G33	0
G16	G31	0
G28	G13	0
G29	G46	0
G31	G24	0
G31	G33	0
G11	G42	0
G9	G11	0
G42	G17	0
G12	G6	0
G22	G13	0
G30	G6	0
G40	G13	0
G41	G50	0
G23	G14	0
G38	G24	0
G45	G42	0
G12	G23	0
G18	G19	0
G3	G11	0
G46	G11	0
G10	G26	0
G17	G48	0
G7	G40	0
G17	G37	0
G4	G32	0
G20	G33	0
G27	G43	0
G17	G20	0
G48	G9	0
G7	G28	0
G33	G18	0
G6	G40	0
G40	G47	0
G43	G4	0
G45	G27	0
G33	G2	0
G46	G7	0
G1	G26	0
G40	G7	0
G6	G36	0
G19	G50	0
G23	G40	0
G21	G14	0
G29	G23	0
G49	G44	0
G20	G49	0
G40	G16	0
G20	G4	0
G35	G36	0
G43	G50	0
G47	G27	0
G3	G32	0
G30	G36	0
G16	G1	0
G23	G37	0
G9	G45	0
G32	G43	0
G23	G42	0
G10	G48	0
G27	G33	0
G2	G26	0
G17	G1	0
G36	G40	0
G39	G5	0
G23	G6	0
G32	G38	0
G31	G27	0
G44	G7	0
G14	G6	0
G4	G17	0
G31	G7	0
G33	G5	0
G44	G3	0
G43	G9	0
G38	G40	0
G30	G24	0
G9	G24	0
G32	G41	0
G24	G18	0
G42	G8	0
G16	G41	0
G35	G39	0
G35	G18	0
G4	G1	0
G49	G17	0
G22	G45	0
G16	G15	0
G13	G26	0
G19	G46	0
G31	G42	0
G28	G31	0
G9	G40	0
G43	G3	0
G3	G27	0
G19	G33	0
G47	G9	0
G4	G27	0
G1	G30	0
G47	G46	0
G22	G3	0
G49	G14	0
G7	G2	0
G42	G41	0
G26	G2	0
G45	G36	0
G47	G50	0
G33	G44	0
G15	G7	0
G32	G9	0
G46	G23	0
G16	G40	0
G15	G29	0
G49	G31	0
G46	G40	0
G15	G47	0
G24	G10	0
G42	G30	0
G4	G28	0
G17	G45	0
G10	G28	0
G42	G19	0
G21	G24	0
G14	G48	0
G33	G7	0
G39	G17	0
G29	G48	0
G5	G10	0
G18	G35	0
G33	G11	0
G46	G44	0
G38	G32	0
G33	G13	0
G10	G36	0
G3	G31	0
G27	G50	0
G45	G26	0
G4	G5	0
G1	G20	0
G45	G4	0
G48	G10	0
G3	G4	0
G19	G17	0
G3	G10	0
G13	G23	0
G24	G43	0
G24	G7	0
G15	G32	0
G50	G40	0
G45	G31	0
G5	G44	0
G18	G30	0
G17	G38	0
G36	G5	0
G14	G42	0
G2	G36	0
G33	G45	0
G10	G21	0
G29	G24	0
G42	G46	0
G19	G20	0
G21	G48	0
G11	G5	0
G35	G4	0
G1	G16	0
G47	G29	0
G24	G42	0
G13	G4	0
G29	G16	0
G31	G23	0
G4	G46	0
G13	G42	0
G13	G11	0
G14	G23	0
G31	G16	0
G6	G27	0
G17	G4	0
G10	G6	0
G29	G31	0
G38	G28	0
G12	G36	0
G42	G20	0
G47	G44	0
G16	G21	0
G39	G8	0
G30	G18	0
G21	G7	0
G50	G31	0
G17	G7	0
G1	G46	0
G39	G15	0
G3	G13	0
G30	G33	0
G9	G39	0
G31	G40	0
G10	G15	0
G14	G11	0
G10	G7	0
G27	G24	0
G50	G27	0
G42	G7	0
G42	G33	0
G9	G23	0
G15	G42	0
G11	G48	0
G13	G16	0
G18	G3	0
G23	G44	0
G29	G35	0
G38	G20	0
G21	G37	0
G19	G7	0
G24	G16	0
G16	G28	0
G6	G18	0
G3	G16	0
G28	G50	0
G46	G35	0
G40	G10	0
G45	G2	0
G48	G14	0
G24	G47	0
G40	G1	0
G47	G33	0
G16	G27	0
G27	G32	0
G40	G15	0
G19	G18	0
G47	G39	0
G35	G19	0
G39	G42	0
G23	G19	0
G19	G24	0
G23	G4	0
G45	G6	0
G36	G50	0
G23	G43	0
G17	G18	0
G19	G3	0
G22	G24	0
G3	G20	0
G4	G3	0
G50	G47	0
G24	G28	0
G14	G1	0
G50	G23	0
G35	G46	0
G4	G8	0
G45	G17	0
G30	G27	0
G32	G40	0
G11	G9	0
G45	G22	0
G24	G2	0
G42	G50	0
G4	G21	0
G27	G4	0
G9	G14	0
G13	G32	0
G16	G42	0
G16	G13	0
G44	G2	0
G49	G10	0
G29	G10	0
G28	G32	0
G32	G4	0
G35	G8	0
G22	G11	0
G5	G17	0
G45	G3	0
G3	G15	0
G7	G31	0
G30	G4	0
G48	G8	0
G39	G7	0
G16	G18	0
G21	G40	0
G26	G39	0
G23	G46	0
G38	G42	0
G23	G39	0
G42	G2	0
G3	G5	0
G11	G32	0
G27	G44	0
G9	G16	0
G48	G24	0
G9	G46	0
G32	G13	0
G24	G1	0
G41	G42	0
G48	G36	0
G28	G24	0
G46	G20	0
G27	G42	0
G8	G47	0
G27	G21	0
G1	G33	0
G26	G6	0
G33	G41	0
G5	G38	0
G30	G8	0
G6	G21	0
G32	G6	0
