G33	G12	1.5063422268075004
G100	G56	1.506274670410379
G56	G100	1.506274670410379
G57	G59	1.5056308832410163
G59	G57	1.5056308832410163
G67	G99	1.5050583022750723
G99	G67	1.5050583022750723
G59	G9	1.5049687827396632
G9	G59	1.5049687827396632
G16	G91	1.5048842474592
G91	G16	1.5048842474592
G62	G80	1.5048807171151295
G80	G62	1.5048807171151295
G30	G67	1.5037128279142675
G67	G30	1.5037128279142675
G34	G50	1.5035524539046246
G50	G34	1.5035524539046246
G4	G42	1.5029827037965617
G42	G4	1.5029827037965617
G8	G90	1.5028228737421183
G90	G8	1.5028228737421183
G47	G78	1.5027002293570528
G78	G47	1.5027002293570528
G13	G87	1.5022889335980816
G87	G13	1.5022889335980816
G3	G5	1.5022033790308602
G5	G3	1.5022033790308602
G21	G67	1.501966126579891
G67	G21	1.501966126579891
G40	G51	1.5017707370108027
G51	G40	1.5017707370108027
G32	G92	1.5015396848641664
G92	G32	1.5015396848641664
G100	G11	1.5014211668857613
G11	G100	1.5014211668857613
G15	G54	1.501167411788757
G54	G15	1.501167411788757
G23	G79	1.5010254532693872
G79	G23	1.5010254532693872
G22	G36	1.5008491194810936
G36	G22	1.5008491194810936
G30	G74	1.5003446560425537
G74	G30	1.5003446560425537
G19	G93	1.5002834670473915
G93	G19	1.5002834670473915
G53	G59	1.5002086287279268
G59	G53	1.5002086287279268
G100	G43	1.499875983956005
G43	G100	1.499875983956005
G3	G55	1.4997447455505244
G55	G3	1.4997447455505244
G100	G87	1.499226830455421
G87	G100	1.499226830455421
G15	G24	1.4988703797715437
G24	G15	1.4988703797715437
G16	G69	1.4988094436302968
G69	G16	1.4988094436302968
G96	G98	1.4987315039469422
G98	G96	1.4987315039469422
G43	G65	1.4978941580828822
G65	G43	1.4978941580828822
G28	G63	1.4974973785519006
G63	G28	1.4974973785519006
G16	G55	1.4974269051685218
G55	G16	1.4974269051685218
G62	G89	1.4973509399132026
G89	G62	1.4973509399132026
G82	G88	1.4972843524389405
G88	G82	1.4972843524389405
G29	G73	1.4972749637676104
G73	G29	1.4972749637676104
G55	G86	1.49700313703156
G86	G55	1.49700313703156
G25	G78	1.4969556758857934
G78	G25	1.4969556758857934
G36	G54	1.4969155143332684
G54	G36	1.4969155143332684
G43	G74	1.4965331293244493
G74	G43	1.4965331293244493
G25	G80	1.4961029488968187
G80	G25	1.4961029488968187
G16	G75	1.4958800869979783
G75	G16	1.4958800869979783
G11	G20	1.4953244281017373
G20	G11	1.4953244281017373
G70	G82	1.495214569191408
G82	G70	1.495214569191408
G91	G98	1.4950356135600458
G98	G91	1.4950356135600458
G10	G65	1.4949375973429953
G65	G10	1.4949375973429953
G100	G99	1.4944517414297755
G99	G100	1.4944517414297755
G30	G73	1.4939863055789213
G73	G30	1.4939863055789213
G55	G8	1.4938450873772542
G8	G55	1.4938450873772542
G6	G70	1.4936470076574895
G70	G6	1.4936470076574895
G7	G75	1.4936343658726865
G75	G7	1.4936343658726865
G18	G91	1.4931493380432723
G91	G18	1.4931493380432723
G11	G49	1.4927222163041267
G49	G11	1.4927222163041267
G34	G38	1.4926128277581174
G38	G34	1.4926128277581174
G76	G93	1.4917813905902277
G93	G76	1.4917813905902277
G30	G96	1.4916681800263865
G96	G30	1.4916681800263865
G21	G51	1.4909434929406276
G51	G21	1.4909434929406276
G4	G81	1.49064739979145
G81	G4	1.49064739979145
G25	G69	1.49061977696584
G69	G25	1.49061977696584
G24	G76	1.490546510146277
G76	G24	1.490546510146277
G41	G49	1.4902875707833236
G49	G41	1.4902875707833236
G11	G7	1.489014688123252
G7	G11	1.489014688123252
G18	G36	1.4889751398790478
G36	G18	1.4889751398790478
G49	G57	1.488356552926564
G57	G49	1.488356552926564
G24	G97	1.4882039876085278
G97	G24	1.4882039876085278
G13	G96	1.488134622087705
G96	G13	1.488134622087705
G12	G23	1.4876397977173919
G23	G12	1.4876397977173919
G23	G88	1.4873142953074927
G88	G23	1.4873142953074927
G23	G99	1.486850492872284
G99	G23	1.486850492872284
G22	G35	1.4867652946465222
G35	G22	1.4867652946465222
G10	G21	1.486678688621982
G21	G10	1.486678688621982
G22	G41	1.4866722276549025
G41	G22	1.4866722276549025
G100	G20	1.4865330276987367
G20	G100	1.4865330276987367
G53	G92	1.4859098312161745
G92	G53	1.4859098312161745
G11	G74	1.4856560368308362
G74	G11	1.4856560368308362
G30	G72	1.4856373310125093
G72	G30	1.4856373310125093
G20	G84	1.4855245493640514
G84	G20	1.4855245493640514
G54	G93	1.4849335036920137
G93	G54	1.4849335036920137
G23	G26	1.4844818143909422
G26	G23	1.4844818143909422
G72	G73	1.4842967907212414
G73	G72	1.4842967907212414
G48	G95	1.4839072716400095
G95	G48	1.4839072716400095
G32	G87	1.4838436531306314
G87	G32	1.4838436531306314
G7	G90	1.4832900289354534
G90	G7	1.4832900289354534
G4	G47	1.4819085131293557
G47	G4	1.4819085131293557
G55	G78	1.4813411999396484
G78	G55	1.4813411999396484
G55	G80	1.4813036473619317
G80	G55	1.4813036473619317
G100	G37	1.4810834282419731
G37	G100	1.4810834282419731
G59	G77	1.4806922430531833
G77	G59	1.4806922430531833
G14	G33	1.4806232916473034
G33	G14	1.4806232916473034
G12	G89	1.4804198930556418
G89	G12	1.4804198930556418
G25	G42	1.4788278673330544
G42	G25	1.4788278673330544
G12	G88	1.478301705628029
G88	G12	1.478301705628029
G63	G86	1.477737391560598
G86	G63	1.477737391560598
G20	G69	1.4776066820717935
G69	G20	1.4776066820717935
G29	G8	1.47758114917408
G8	G29	1.47758114917408
G32	G45	1.4769590071656868
G45	G32	1.4769590071656868
G33	G56	1.4768540815990203
G56	G33	1.4768540815990203
G17	G8	1.4766387810836554
G8	G17	1.4766387810836554
G5	G84	1.4757232450328668
G84	G5	1.4757232450328668
G77	G83	1.4755090261731763
G83	G77	1.4755090261731763
G19	G60	1.4747365395369478
G60	G19	1.4747365395369478
G14	G44	1.474673906699713
G44	G14	1.474673906699713
G11	G87	1.4738946033933238
G87	G11	1.4738946033933238
G4	G65	1.4732369480755536
G65	G4	1.4732369480755536
G28	G95	1.4732130580198886
G95	G28	1.4732130580198886
G26	G91	1.4732001424564105
G91	G26	1.4732001424564105
G20	G88	1.4729136924009678
G88	G20	1.4729136924009678
G7	G8	1.472508199734413
G8	G7	1.472508199734413
G34	G88	1.4722451129479908
G88	G34	1.4722451129479908
G60	G7	1.4719875872412547
G7	G60	1.4719875872412547
G11	G40	1.4718832278744267
G40	G11	1.4718832278744267
G66	G72	1.4717721914261899
G72	G66	1.4717721914261899
G62	G84	1.4716156423648543
G84	G62	1.4716156423648543
G11	G68	1.4715770764972622
G68	G11	1.4715770764972622
G49	G92	1.4715516301690774
G92	G49	1.4715516301690774
G37	G87	1.4714817996405596
G87	G37	1.4714817996405596
G10	G28	1.4712333475972748
G28	G10	1.4712333475972748
G16	G3	1.4708458541204483
G3	G16	1.4708458541204483
G25	G81	1.4708237633615648
G81	G25	1.4708237633615648
G27	G95	1.4702452501402687
G95	G27	1.4702452501402687
G23	G30	1.4692393545419642
G30	G23	1.4692393545419642
G51	G91	1.4686950294833512
G91	G51	1.4686950294833512
G59	G75	1.4681873495510884
G75	G59	1.4681873495510884
G52	G6	1.468157723749761
G6	G52	1.468157723749761
G4	G66	1.4680822532546824
G66	G4	1.4680822532546824
G4	G55	1.4679206454347806
G55	G4	1.4679206454347806
G93	G94	1.467454132162059
G94	G93	1.467454132162059
G19	G58	1.4674052108916595
G58	G19	1.4674052108916595
G54	G66	1.4670101189659
G66	G54	1.4670101189659
G41	G77	1.4665982719329498
G77	G41	1.4665982719329498
G79	G88	1.46639027162426
G88	G79	1.46639027162426
G32	G7	1.4656395215387148
G7	G32	1.4656395215387148
G14	G83	1.4652208146044514
G83	G14	1.4652208146044514
G8	G92	1.4649497035824428
G92	G8	1.4649497035824428
G5	G65	1.4648688321688668
G65	G5	1.4648688321688668
G73	G82	1.464738101380482
G82	G73	1.464738101380482
G11	G16	1.4647225385674532
G16	G11	1.4647225385674532
G48	G89	1.4645597035987707
G89	G48	1.4645597035987707
G50	G55	1.4637535025076416
G55	G50	1.4637535025076416
G29	G59	1.4635075972420968
G59	G29	1.4635075972420968
G16	G38	1.4634550741903962
G38	G16	1.4634550741903962
G28	G42	1.4632607670656073
G42	G28	1.4632607670656073
G48	G68	1.4629361248571418
G68	G48	1.4629361248571418
G33	G55	1.4628437162628225
G55	G33	1.4628437162628225
G17	G33	1.4624834860569513
G33	G17	1.4624834860569513
G68	G87	1.4623662762494023
G87	G68	1.4623662762494023
G16	G70	1.4623250526486118
G70	G16	1.4623250526486118
G2	G35	1.4622617062599355
G35	G2	1.4622617062599355
G24	G44	1.461246202966885
G44	G24	1.461246202966885
G2	G9	1.4611750357926292
G9	G2	1.4611750357926292
G22	G87	1.461041410950249
G87	G22	1.461041410950249
G61	G83	1.4610354858115224
G83	G61	1.4610354858115224
G69	G73	1.4609988018458795
G73	G69	1.4609988018458795
G22	G3	1.4609829182884877
G3	G22	1.4609829182884877
G63	G68	1.4606869648536023
G68	G63	1.4606869648536023
G12	G55	1.4604984063225537
G55	G12	1.4604984063225537
G17	G35	1.4602853518053096
G35	G17	1.4602853518053096
G23	G96	1.4600243648747493
G96	G23	1.4600243648747493
G34	G44	1.4599199868212653
G44	G34	1.4599199868212653
G55	G98	1.459429397673702
G98	G55	1.459429397673702
G1	G8	1.4587198276193982
G8	G1	1.4587198276193982
G6	G81	1.4584294953175312
G81	G6	1.4584294953175312
G21	G66	1.4583160773835753
G66	G21	1.4583160773835753
G69	G96	1.4579842981608064
G96	G69	1.4579842981608064
G14	G35	1.4579535905185255
G35	G14	1.4579535905185255
G11	G67	1.4577821626534462
G67	G11	1.4577821626534462
G10	G24	1.4572905201150574
G24	G10	1.4572905201150574
G67	G84	1.4572678936638872
G84	G67	1.4572678936638872
G57	G64	1.4571641861194982
G64	G57	1.4571641861194982
G70	G92	1.4571394538289648
G92	G70	1.4571394538289648
G25	G94	1.4568653199130706
G94	G25	1.4568653199130706
G48	G8	1.4567998120830898
G8	G48	1.4567998120830898
G46	G88	1.4567695175789181
G88	G46	1.4567695175789181
G11	G64	1.456754204779478
G64	G11	1.456754204779478
G95	G98	1.4565159012290065
G98	G95	1.4565159012290065
G7	G98	1.456260991473402
G98	G7	1.456260991473402
G11	G94	1.4560549172299835
G94	G11	1.4560549172299835
G54	G60	1.4559262210562027
G60	G54	1.4559262210562027
G35	G77	1.4555997876304017
G77	G35	1.4555997876304017
G36	G43	1.4555878688717403
G43	G36	1.4555878688717403
G61	G75	1.454547400191149
G75	G61	1.454547400191149
G58	G92	1.4542623056273238
G92	G58	1.4542623056273238
G66	G92	1.4538445690767028
G92	G66	1.4538445690767028
G29	G68	1.4536981642038718
G68	G29	1.4536981642038718
G46	G92	1.453635348303243
G92	G46	1.453635348303243
G85	G88	1.4532692016479072
G88	G85	1.4532692016479072
G12	G78	1.4531818028558634
G78	G12	1.4531818028558634
G25	G99	1.4531252097217742
G99	G25	1.4531252097217742
G32	G56	1.4529706031855691
G56	G32	1.4529706031855691
G20	G83	1.452902239176559
G83	G20	1.452902239176559
G10	G93	1.4524903133825195
G93	G10	1.4524903133825195
G1	G62	1.4523765971456342
G62	G1	1.4523765971456342
G27	G67	1.4521989646012132
G67	G27	1.4521989646012132
G87	G91	1.4521370218708114
G91	G87	1.4521370218708114
G15	G39	1.4521198207281714
G39	G15	1.4521198207281714
G67	G8	1.4520879694671627
G8	G67	1.4520879694671627
G11	G15	1.452016780865477
G15	G11	1.452016780865477
G4	G93	1.451944317179564
G93	G4	1.451944317179564
G33	G34	1.45170779186679
G34	G33	1.45170779186679
G92	G98	1.4514660922939882
G98	G92	1.4514660922939882
G25	G48	1.4513367179730925
G48	G25	1.4513367179730925
G1	G78	1.4502653535385719
G78	G1	1.4502653535385719
G54	G78	1.4499571747340299
G78	G54	1.4499571747340299
G13	G78	1.4493786558098938
G78	G13	1.4493786558098938
G2	G37	1.449377546568519
G37	G2	1.449377546568519
G12	G60	1.4487088065094325
G60	G12	1.4487088065094325
G68	G81	1.4483280917436177
G81	G68	1.4483280917436177
G20	G62	1.4482662799552122
G62	G20	1.4482662799552122
G39	G95	1.4473664621125457
G95	G39	1.4473664621125457
G21	G99	1.4473179842959136
G99	G21	1.4473179842959136
G11	G36	1.4471268054357784
G36	G11	1.4471268054357784
G12	G80	1.4465464262691121
G80	G12	1.4465464262691121
G12	G21	1.4461311608510476
G21	G12	1.4461311608510476
G39	G88	1.4460522519845094
G88	G39	1.4460522519845094
G4	G84	1.4458497557362366
G84	G4	1.4458497557362366
G60	G84	1.4451741112735075
G84	G60	1.4451741112735075
G12	G58	1.4450441952564868
G58	G12	1.4450441952564868
G77	G84	1.4449514436992186
G84	G77	1.4449514436992186
G66	G93	1.4448032883690676
G93	G66	1.4448032883690676
G13	G26	1.4447388399750292
G26	G13	1.4447388399750292
G17	G86	1.4445345680126112
G86	G17	1.4445345680126112
G2	G24	1.4443057347499078
G24	G2	1.4443057347499078
G1	G17	1.4435314556741636
G17	G1	1.4435314556741636
G21	G68	1.4434315556736426
G68	G21	1.4434315556736426
G19	G42	1.443410568171005
G42	G19	1.443410568171005
G17	G2	1.4433970166012702
G2	G17	1.4433970166012702
G16	G84	1.4428375939057072
G84	G16	1.4428375939057072
G31	G73	1.4425128000934733
G73	G31	1.4425128000934733
G18	G57	1.4422693222686696
G57	G18	1.4422693222686696
G49	G68	1.4412911430467323
G68	G49	1.4412911430467323
G49	G93	1.4408378931506596
G93	G49	1.4408378931506596
G18	G86	1.4399501408881563
G86	G18	1.4399501408881563
G17	G45	1.4394699822998156
G45	G17	1.4394699822998156
G22	G5	1.4389731445576976
G5	G22	1.4389731445576976
G88	G99	1.4388355807874373
G99	G88	1.4388355807874373
G24	G61	1.4387830458449102
G61	G24	1.4387830458449102
G59	G65	1.4387486670140848
G65	G59	1.4387486670140848
G11	G46	1.4387399222985804
G46	G11	1.4387399222985804
G22	G39	1.438599066012815
G39	G22	1.438599066012815
G30	G42	1.4383490471458684
G42	G30	1.4383490471458684
G14	G30	1.4381157403500757
G30	G14	1.4381157403500757
G67	G94	1.4378675211201783
G94	G67	1.4378675211201783
G18	G21	1.4374493919853615
G21	G18	1.4374493919853615
G46	G8	1.4368228776984764
G8	G46	1.4368228776984764
G83	G87	1.4366246070050486
G87	G83	1.4366246070050486
G27	G38	1.4365964420914337
G38	G27	1.4365964420914337
G1	G35	1.4365538723995017
G35	G1	1.4365538723995017
G51	G81	1.4363358451784904
G81	G51	1.4363358451784904
G35	G9	1.4358021186140322
G9	G35	1.4358021186140322
G41	G52	1.4349085751494322
G52	G41	1.4349085751494322
G32	G81	1.4348784347284445
G81	G32	1.4348784347284445
G66	G67	1.4347386197133887
G67	G66	1.4347386197133887
G67	G69	1.43459314284776
G69	G67	1.43459314284776
G72	G76	1.4343073401204702
G76	G72	1.4343073401204702
G38	G71	1.433956470775866
G71	G38	1.433956470775866
G75	G85	1.4338395288191228
G85	G75	1.4338395288191228
G51	G87	1.4336265499293543
G87	G51	1.4336265499293543
G20	G43	1.4331545917787127
G43	G20	1.4331545917787127
G71	G75	1.4326192806099365
G75	G71	1.4326192806099365
G75	G87	1.431932031634702
G87	G75	1.431932031634702
G66	G71	1.4313614379233257
G71	G66	1.4313614379233257
G50	G86	1.431182889498607
G86	G50	1.431182889498607
G2	G27	1.43113391331903
G27	G2	1.43113391331903
G23	G3	1.4304574063296562
G3	G23	1.4304574063296562
G1	G12	1.4303409702003569
G12	G1	1.4303409702003569
G19	G69	1.4302121032946036
G69	G19	1.4302121032946036
G30	G71	1.4299393511270146
G71	G30	1.4299393511270146
G3	G69	1.4285526907192534
G69	G3	1.4285526907192534
G36	G94	1.428514856923642
G94	G36	1.428514856923642
G57	G89	1.4282532341392233
G89	G57	1.4282532341392233
G41	G85	1.4280642452088799
G85	G41	1.4280642452088799
G57	G98	1.427469174591187
G98	G57	1.427469174591187
G17	G88	1.4269453024101626
G88	G17	1.4269453024101626
G45	G47	1.4266445792000453
G47	G45	1.4266445792000453
G73	G9	1.4263887716616623
G9	G73	1.4263887716616623
G24	G58	1.4263021962125138
G58	G24	1.4263021962125138
G43	G58	1.426287412473342
G58	G43	1.426287412473342
G32	G84	1.4262255243029935
G84	G32	1.4262255243029935
G10	G86	1.4259789450783011
G86	G10	1.4259789450783011
G42	G75	1.425930714596518
G75	G42	1.425930714596518
G10	G46	1.425715049178934
G46	G10	1.425715049178934
G12	G34	1.4255863520498755
G34	G12	1.4255863520498755
G36	G96	1.4251596820226933
G96	G36	1.4251596820226933
G31	G76	1.425127088394282
G76	G31	1.425127088394282
G4	G9	1.4240546481329588
G9	G4	1.4240546481329588
G54	G76	1.4238964987271734
G76	G54	1.4238964987271734
G10	G2	1.4234089590843864
G2	G10	1.4234089590843864
G22	G55	1.423064363334128
G55	G22	1.423064363334128
G4	G43	1.4224998053674032
G43	G4	1.4224998053674032
G1	G53	1.4221504450291618
G53	G1	1.4221504450291618
G59	G60	1.4215946270309587
G60	G59	1.4215946270309587
G65	G83	1.4212754121798334
G83	G65	1.4212754121798334
G4	G6	1.4211826928339022
G6	G4	1.4211826928339022
G11	G96	1.4211532464582595
G96	G11	1.4211532464582595
G28	G56	1.4207972920090004
G56	G28	1.4207972920090004
G27	G99	1.4201314365750028
G99	G27	1.4201314365750028
G76	G92	1.419664270362172
G92	G76	1.419664270362172
G17	G65	1.4195756882623534
G65	G17	1.4195756882623534
G44	G98	1.419422978215033
G98	G44	1.419422978215033
G47	G77	1.4193938211998698
G77	G47	1.4193938211998698
G48	G70	1.4188667717127474
G70	G48	1.4188667717127474
G16	G44	1.418335328216247
G44	G16	1.418335328216247
G30	G64	1.4182648450834239
G64	G30	1.4182648450834239
G47	G94	1.418189288096066
G94	G47	1.418189288096066
G51	G97	1.4173555506441888
G97	G51	1.4173555506441888
G76	G99	1.4166454274384699
G99	G76	1.4166454274384699
G49	G90	1.4165143713839594
G90	G49	1.4165143713839594
G52	G72	1.4163632864642257
G72	G52	1.4163632864642257
G34	G6	1.416221612468672
G6	G34	1.416221612468672
G49	G89	1.4156982541328031
G89	G49	1.4156982541328031
G4	G45	1.4154362529334636
G45	G4	1.4154362529334636
G21	G32	1.4154081657371296
G32	G21	1.4154081657371296
G39	G67	1.4152506624199945
G67	G39	1.4152506624199945
G24	G60	1.4148626601142202
G60	G24	1.4148626601142202
G32	G94	1.414562765547398
G94	G32	1.414562765547398
G41	G78	1.4145493868315755
G78	G41	1.4145493868315755
G51	G78	1.4144574332734416
G78	G51	1.4144574332734416
G31	G67	1.4138256262868605
G67	G31	1.4138256262868605
G100	G39	1.4135979801427712
G39	G100	1.4135979801427712
G37	G98	1.4133530304284836
G98	G37	1.4133530304284836
G19	G43	1.4130867744653912
G43	G19	1.4130867744653912
G13	G72	1.412500782909778
G72	G13	1.412500782909778
G58	G62	1.4122502806091224
G62	G58	1.4122502806091224
G25	G86	1.412170522469345
G86	G25	1.412170522469345
G3	G66	1.4115763383879942
G66	G3	1.4115763383879942
G32	G61	1.4107848752738092
G61	G32	1.4107848752738092
G11	G51	1.410436447086727
G51	G11	1.410436447086727
G1	G97	1.4103110695366143
G97	G1	1.4103110695366143
G51	G73	1.4101871746397832
G73	G51	1.4101871746397832
G13	G89	1.4101716388735022
G89	G13	1.4101716388735022
G23	G56	1.409953078936886
G56	G23	1.409953078936886
G26	G69	1.4099048423872884
G69	G26	1.4099048423872884
G29	G81	1.4094696567307512
G81	G29	1.4094696567307512
G39	G83	1.4094168793984412
G83	G39	1.4094168793984412
G2	G31	1.409185977224067
G31	G2	1.409185977224067
G66	G85	1.4087253170468017
G85	G66	1.4087253170468017
G53	G6	1.4084872049607564
G6	G53	1.4084872049607564
G21	G81	1.4081960751987772
G81	G21	1.4081960751987772
G12	G8	1.4073035728804189
G8	G12	1.4073035728804189
G26	G62	1.4072522468117263
G62	G26	1.4072522468117263
G30	G90	1.407246144526784
G90	G30	1.407246144526784
G2	G99	1.407217738366049
G99	G2	1.407217738366049
G21	G37	1.4071292853699893
G37	G21	1.4071292853699893
G100	G86	1.407100736553436
G86	G100	1.407100736553436
G37	G39	1.4064335771491638
G39	G37	1.4064335771491638
G15	G77	1.4062082500767132
G77	G15	1.4062082500767132
G27	G9	1.4061989053331645
G9	G27	1.4061989053331645
G12	G61	1.4060753732139315
G61	G12	1.4060753732139315
G88	G93	1.4054880567576957
G93	G88	1.4054880567576957
G16	G42	1.4051758328723092
G42	G16	1.4051758328723092
G23	G8	1.4047407955986295
G8	G23	1.4047407955986295
G78	G95	1.4047338091814188
G95	G78	1.4047338091814188
G54	G70	1.4046595809549554
G70	G54	1.4046595809549554
G33	G7	1.4044916089343191
G7	G33	1.4044916089343191
G51	G65	1.4043261176665518
G65	G51	1.4043261176665518
G7	G76	1.4042234910959575
G76	G7	1.4042234910959575
G32	G96	1.4042037155132863
G96	G32	1.4042037155132863
G31	G78	1.403898279076849
G78	G31	1.403898279076849
G34	G48	1.403680575049344
G48	G34	1.403680575049344
G68	G96	1.403524594260705
G96	G68	1.403524594260705
G57	G84	1.4033495803794498
G84	G57	1.4033495803794498
G11	G63	1.402677462276991
G63	G11	1.402677462276991
G14	G41	1.4025913140545772
G41	G14	1.4025913140545772
G46	G7	1.4016494759094378
G7	G46	1.4016494759094378
G45	G81	1.4016424703433223
G81	G45	1.4016424703433223
G14	G57	1.40160477340696
G57	G14	1.40160477340696
G45	G59	1.400905062455116
G59	G45	1.400905062455116
G60	G73	1.400702983523565
G73	G60	1.400702983523565
G16	G54	1.400270364443049
G54	G16	1.400270364443049
G21	G59	1.3997716714820723
G59	G21	1.3997716714820723
G33	G86	1.3994957982595158
G86	G33	1.3994957982595158
G13	G19	1.3992259059593417
G19	G13	1.3992259059593417
G86	G94	1.3979983880438476
G94	G86	1.3979983880438476
G1	G48	1.3975181741260854
G48	G1	1.3975181741260854
G12	G7	1.3974476603958506
G7	G12	1.3974476603958506
G26	G61	1.397033539581122
G61	G26	1.397033539581122
G42	G66	1.3963031675733646
G66	G42	1.3963031675733646
G33	G73	1.3961838973103742
G73	G33	1.3961838973103742
G71	G79	1.3961522502293127
G79	G71	1.3961522502293127
G100	G92	1.3960988942353598
G92	G100	1.3960988942353598
G15	G72	1.3957698809298076
G72	G15	1.3957698809298076
G77	G90	1.3957075121092508
G90	G77	1.3957075121092508
G19	G30	1.395706605828266
G30	G19	1.395706605828266
G38	G46	1.395490376404238
G46	G38	1.395490376404238
G21	G45	1.394915193311489
G45	G21	1.394915193311489
G15	G91	1.3937915017951206
G91	G15	1.3937915017951206
G15	G26	1.3932262053137512
G26	G15	1.3932262053137512
G34	G85	1.3929774192880904
G85	G34	1.3929774192880904
G15	G82	1.3928329629431455
G82	G15	1.3928329629431455
G39	G7	1.3925115020682908
G7	G39	1.3925115020682908
G25	G50	1.3922266813451936
G50	G25	1.3922266813451936
G2	G69	1.391996796571986
G69	G2	1.391996796571986
G68	G71	1.3917298996845542
G71	G68	1.3917298996845542
G41	G96	1.3916259300213363
G96	G41	1.3916259300213363
G52	G75	1.3913501623011486
G75	G52	1.3913501623011486
G36	G74	1.3912977540872125
G74	G36	1.3912977540872125
G33	G85	1.3909823285967335
G85	G33	1.3909823285967335
G35	G86	1.390801227794353
G86	G35	1.390801227794353
G83	G89	1.3907278031486243
G89	G83	1.3907278031486243
G7	G72	1.3905465203915526
G72	G7	1.3905465203915526
G22	G9	1.3903059208492503
G9	G22	1.3903059208492503
G18	G74	1.3891451754939543
G74	G18	1.3891451754939543
G69	G72	1.3883089473951868
G72	G69	1.3883089473951868
G1	G87	1.388255227873399
G87	G1	1.388255227873399
G35	G66	1.3881957580745672
G66	G35	1.3881957580745672
G25	G4	1.3876713906752318
G4	G25	1.3876713906752318
G22	G77	1.3872941495387234
G77	G22	1.3872941495387234
G11	G57	1.3869824734199958
G57	G11	1.3869824734199958
G43	G67	1.3865935448845974
G67	G43	1.3865935448845974
G26	G57	1.3865337237583533
G57	G26	1.3865337237583533
G2	G71	1.3860473067448587
G71	G2	1.3860473067448587
G11	G39	1.3857495703134806
G39	G11	1.3857495703134806
G32	G58	1.3857485224395691
G58	G32	1.3857485224395691
G70	G88	1.385562880280402
G88	G70	1.385562880280402
G54	G57	1.3855189022844456
G57	G54	1.3855189022844456
G41	G82	1.3844727162581763
G82	G41	1.3844727162581763
G38	G72	1.3843154513404818
G72	G38	1.3843154513404818
G1	G45	1.3842252932144792
G45	G1	1.3842252932144792
G81	G94	1.3841077839383962
G94	G81	1.3841077839383962
G25	G68	1.3841024879045678
G68	G25	1.3841024879045678
G20	G9	1.383606775551346
G9	G20	1.383606775551346
G13	G64	1.3835645821235787
G64	G13	1.3835645821235787
G19	G2	1.3835539558518846
G2	G19	1.3835539558518846
G14	G37	1.3834665884256818
G37	G14	1.3834665884256818
G50	G70	1.3833742843031376
G70	G50	1.3833742843031376
G82	G87	1.3833647978504104
G87	G82	1.3833647978504104
G6	G99	1.3833443529193241
G99	G6	1.3833443529193241
G79	G90	1.3831906470001032
G90	G79	1.3831906470001032
G23	G48	1.3827598457334096
G48	G23	1.3827598457334096
G4	G72	1.3827274353770895
G72	G4	1.3827274353770895
G32	G99	1.3818784794939891
G99	G32	1.3818784794939891
G29	G87	1.381567383633442
G87	G29	1.381567383633442
G11	G52	1.3805570406613301
G52	G11	1.3805570406613301
G15	G19	1.3803935031591235
G19	G15	1.3803935031591235
G1	G68	1.3802859464261958
G68	G1	1.3802859464261958
G26	G97	1.3801663060138694
G97	G26	1.3801663060138694
G19	G3	1.3796317615965497
G3	G19	1.3796317615965497
G15	G7	1.3795292138565673
G7	G15	1.3795292138565673
G57	G7	1.379376072266762
G7	G57	1.379376072266762
G33	G39	1.3793632128171316
G39	G33	1.3793632128171316
G1	G19	1.3788401819872265
G19	G1	1.3788401819872265
G24	G70	1.3785388884137149
G70	G24	1.3785388884137149
G1	G52	1.3772845100415174
G52	G1	1.3772845100415174
G9	G90	1.3766595536996922
G90	G9	1.3766595536996922
G69	G98	1.3764488166203512
G98	G69	1.3764488166203512
G19	G74	1.3762895646364177
G74	G19	1.3762895646364177
G13	G51	1.3762639918820883
G51	G13	1.3762639918820883
G56	G90	1.3759785332521512
G90	G56	1.3759785332521512
G28	G34	1.3759185760404893
G34	G28	1.3759185760404893
G13	G28	1.3756096652575005
G28	G13	1.3756096652575005
G20	G76	1.3753646221469467
G76	G20	1.3753646221469467
G56	G85	1.3751718541249347
G85	G56	1.3751718541249347
G47	G62	1.375096262835408
G62	G47	1.375096262835408
G24	G71	1.3747724021351904
G71	G24	1.3747724021351904
G34	G99	1.3747045008380945
G99	G34	1.3747045008380945
G45	G63	1.3744918329963478
G63	G45	1.3744918329963478
G61	G95	1.3739392863405224
G95	G61	1.3739392863405224
G15	G2	1.3735762427428013
G2	G15	1.3735762427428013
G21	G87	1.3734308399707857
G87	G21	1.3734308399707857
G55	G92	1.3732346670658737
G92	G55	1.3732346670658737
G28	G71	1.372953619674103
G71	G28	1.372953619674103
G14	G45	1.3728227719904973
G45	G14	1.3728227719904973
G8	G86	1.372212868319945
G86	G8	1.372212868319945
G7	G99	1.37193267112694
G99	G7	1.37193267112694
G86	G98	1.371622372314685
G98	G86	1.371622372314685
G45	G64	1.3712196173557696
G64	G45	1.3712196173557696
G10	G26	1.3708011984405268
G26	G10	1.3708011984405268
G23	G55	1.3706157251074782
G55	G23	1.3706157251074782
G23	G65	1.3703530106255646
G65	G23	1.3703530106255646
G37	G69	1.3703125890829564
G69	G37	1.3703125890829564
G17	G53	1.3701507668024318
G53	G17	1.3701507668024318
G18	G87	1.3698140529927911
G87	G18	1.3698140529927911
G54	G61	1.3697767423496794
G61	G54	1.3697767423496794
